timestamp,bible_or_anime,quote,quote_source,image_prompt,image_file,image_file_motivational,tweet_link,tweet_id
,bible,"Did ever people hear the voice of God speaking out of the midst of the fire, as thou hast heard, and live?",Deuteronomy 4:33,,,,,
,bible,"Do good, O LORD, unto those that be good, and to them that are upright in their hearts.",Psalms 125:4,,,,,
,anime,"I don’t like the terms good person or bad person because it’s impossible to be entirely good to everyone, or entirely bad to everyone. To some, you are a good person, while to others you are a bad person.",Armin Arlert,,,,,
,anime,"Even if I searched the world over, no one could compare to you.",Hikaru Hitachiin (Ouran Highschool Host Club),,,,,
,anime,I am the hope of the universe. I am the answer to all living things that cry out for peace. I am the protector of the innocent. I am the light in the darkness. I am the truth. Ally to good! Nightmare to you!,Son Goku (Dragon Ball Z),,,,,
,bible,"Nor of men sought we glory, neither of you, nor yet of others, when we might have been burdensome, as the apostles of Christ.",1 Thessalonians 2:6,,,,,
,bible,"Thou wilt say then, The branches were broken off, that I might be graffed in.",Romans 11:19,,,,,
,anime,Knowing what it feels to be in pain is exactly why we try to be kind to others.,Jiraiya,,,,,
,anime,Do exactly as you like. That is the true meaning of pleasure. Pleasure leads to joy and joy leads to happiness.,Gilgamesh (Fate Zero),,,,,
,bible,The stones of it are the place of sapphires: and it hath dust of gold.,Job 28:6,,,,,
,bible,"And the woman which thou sawest is that great city, which reigneth over the kings of the earth.",Revelation 17:18,,,,,
,bible,"But I receive not testimony from man: but these things I say, that ye might be saved.",John 5:34,,,,,
,anime,"Everything has a beginning and an end. Life is just a cycle of starts and stops. There are ends we don’t desire, but they’re inevitable, we have to face them. It’s what being human is all about.",Jet Black (Cowboy Bebop),,,,,
,bible,So the people were scattered abroad throughout all the land of Egypt to gather stubble instead of straw.,Exodus 5:12,,,,,
,bible,"O Lord God, to whom vengeance belongeth; O God, to whom vengeance belongeth, shew thyself.",Psalms 94:1,,,,,
,bible,"Then the Pharisees went out, and held a council against him, how they might destroy him.",Matthew 12:14,,,,,
,bible,Ye shall fall by the sword; I will judge you in the border of Israel; and ye shall know that I am the LORD.,Ezekiel 11:10,,,,,
,anime,A place where someone still thinks about you is a place you can call home.,Jiraiya,,,,,
,anime,To know sorrow is not terrifying. What is terrifying is to know you can’t go back to happiness you could have.,Matsumoto Rangiku,,,,,
,anime,"You can die anytime, but living takes true courage.",Himura Kenshin (Rurouni Kenshin),,,,,
,anime,Aren’t I supposed to have taught you something important in life by now? What have I taught you?,Hana,,,,,
,anime,"I want you to be happy. I want you to laugh a lot. I don’t know what exactly I’ll be able to do for you, but I’ll always be by your side.",Kagome (InuYasha),,,,,
,bible,"Saying unto Aaron, Make us gods to go before us: for as for this Moses, which brought us out of the land of Egypt, we wot not what is become of him.",Acts 7:40,,,,,
,anime,If you really want to be strong… Stop caring about what your surrounding thinks of you!,Saitama (One Punch Man),,,,,
,bible,"Thus saith the LORD of hosts, the God of Israel; Put your burnt offerings unto your sacrifices, and eat flesh.",Jeremiah 7:21,,,,,
,anime,"I want you to be happy. I want you to laugh a lot. I don’t know what exactly I’ll be able to do for you, but I’ll always be by your side.",Kagome,,,,,
,anime,"If you don’t like your destiny, don’t accept it.",Naruto Uzumaki (Naruto),,,,,
,anime,Having a sense of fear allows you to make cool-headed decisions. Just don't chicken out because of it.,Akitaru Obi,,,,,
,anime,Being lonely is more painful then getting hurt.,Monkey D. Luffy (One Piece),,,,,
,anime,"Just like games, no matter how well you have things lined up in your life, there’s always something to keep you on your toes.",Junichirou Kagami (Denpa Kyoushi),,,,,
,anime,"I’m fine, except… it’s a terrible day for rain.",Roy Mustang,,,,,
,bible,"For we have not an high priest which cannot be touched with the feeling of our infirmities; but was in all points tempted like as we are, yet without sin.",Hebrews 4:15,,,,,
,anime,"Those who stand at the top determine what’s wrong and what’s right! This very place is neutral ground! Justice will prevail, you say? But, of course, it will! Whoever wins this war becomes justice!",Don Quixote Doflamingo (One Piece),,,,,
,bible,"For the grave cannot praise thee, death can not celebrate thee: they that go down into the pit cannot hope for thy truth.",Isaiah 38:18,,,,,
,anime,That’s why I can’t make a change. Everything I do is so… Half-assed.,Hiroshi Kido (Barakamon),,,,,
,anime,"No matter which love line, what time, or where I am, I will always love you. I’ll say it one more time. I love you.",Okabe (Steins; Gate),,,,,
,bible,"And likewise he that had received two, he also gained other two.",Matthew 25:17,,,,,
,anime,"If you begin to regret, you’ll dull your future decisions and let others make your choices for you. All that’s left for you then is to die. Nobody can foretell the outcome. Each decision you make holds meaning only by affecting your next decision.",Erwin Smith,,,,,
,bible,"Then the priest shall consider: and, behold, if the leprosy have covered all his flesh, he shall pronounce him clean that hath the plague: it is all turned white: he is clean.",Leviticus 13:13,,,,,
,bible,"I have decked my bed with coverings of tapestry, with carved works, with fine linen of Egypt.",Proverbs 7:16,,,,,
,bible,"For there is not a word in my tongue, but, lo, O LORD, thou knowest it altogether.",Psalms 139:4,,,,,
,anime,Sometimes the things that matter the most are right in front of you.,Asuna Yuuki,,,,,
,bible,In thy name shall they rejoice all the day: and in thy righteousness shall they be exalted.,Psalms 89:16,,,,,
,bible,"For as the woman is of the man, even so is the man also by the woman; but all things of God.",1 Corinthians 11:12,,,,,
,bible,"And there were dwelling at Jerusalem Jews, devout men, out of every nation under heaven.",Acts 2:5,,,,,
,anime,"Religion, ideology, resources, land, spite, love or just because no matter how pathetic the reason, it’s enough to start war. War will never cease to exist… reasons can be thought up after the fact. Human nature pursues strife.",Paine (Naruto Shippuden),,,,,
,anime,Moving doesn't mean you forget things. It just means you have to accept what happened and move on.,Erza Scarlet,,,,,
,bible,For in death there is no remembrance of thee: in the grave who shall give thee thanks?,Psalms 6:5,,,,,
,anime,"If you don’t take risks, you can’t create a future!",Monkey D. Luffy (One Piece),,,,,
,anime,"If you begin to regret, you’ll dull your future decisions and let others make your choices for you. All that’s left for you then is to die. Nobody can foretell the outcome. Each decision you make holds meaning only by affecting your next decision.",Erwin Smith (Attack on Titan),,,,,
,bible,"The children of Hashum, two hundred twenty and three.",Ezra 2:19,,,,,
,bible,"O come, let us sing unto the LORD: let us make a joyful noise to the rock of our salvation.",Psalms 95:1,,,,,
,bible,"Before destruction the heart of man is haughty, and before honour is humility.",Proverbs 18:12,,,,,
,bible,"I have rejoiced in the way of thy testimonies, as much as in all riches.",Psalms 119:14,,,,,
,bible,"And in all vineyards shall be wailing: for I will pass through thee, saith the LORD.",Amos 5:17,,,,,
,bible,"Pass ye over to Tarshish; howl, ye inhabitants of the isle.",Isaiah 23:6,,,,,
,anime,"Fear is freedom! Subjugation is liberation! Contradiction is truth! Those are the facts of this world! And you will all surrender to them, you pigs in human clothing!",Satsuki Kiryuuin (Kill la Kill),,,,,
,bible,"Their sorrows shall be multiplied that hasten after another god: their drink offerings of blood will I not offer, nor take up their names into my lips.",Psalms 16:4,,,,,
,anime,"Whatever you do, enjoy it to the fullest. That is the secret of life.",Rider (Fate Zero),,,,,
,bible,"Neither shall he go out of the sanctuary, nor profane the sanctuary of his God; for the crown of the anointing oil of his God is upon him: I am the LORD.",Leviticus 21:12,,,,,
,bible,"When thou dost lend thy brother any thing, thou shalt not go into his house to fetch his pledge.",Deuteronomy 24:10,,,,,
,bible,"Declare his glory among the heathen, his wonders among all people.",Psalms 96:3,,,,,
,bible,I removed his shoulder from the burden: his hands were delivered from the pots.,Psalms 81:6,,,,,
,bible,"Ye have multiplied your slain in this city, and ye have filled the streets thereof with the slain.",Ezekiel 11:6,,,,,
,anime,Why should I apologize for being a monster? Has anyone ever apologized for turning me into one?,Juuzou Suzuya (Tokyo Ghoul),,,,,
,anime,"If you don’t share someone’s pain, you can never understand them.",Nagato (Naruto),,,,,
,anime,"You’ll only realize that you truly love someone if they already caused you enormous pain. Your enemies can never hurt you the way your loved ones can. It’s the people close to your heart that can give you the most piercing wound. Love is a double-edged sword; it can heal the wound faster, or it can sink the blade even deeper.",Himura Kenshin,,,,,
,anime,"A lesson without pain is meaningless. That’s because no one can gain without sacrificing something. But by enduring that pain and overcoming it, he shall obtain a powerful, unmatched heart.",Edward Elric,,,,,
,anime,All we can do is live until the day we die. Control what we can…and fly free.,Deneil Young (Uchuu Kyoudai or Space Brothers),,,,,
,anime,"Fear is not evil. It tells you what your weakness is. And once you know your weakness, you can become stronger as well as kinder.",Gildarts Clive (Fairy Tail),,,,,
,bible,"They shall not dwell in thy land, lest they make thee sin against me: for if thou serve their gods, it will surely be a snare unto thee.",Exodus 23:33,,,,,
,bible,On the first day shall be an holy convocation: ye shall do no servile work therein.,Leviticus 23:35,,,,,
,bible,Surely thou didst set them in slippery places: thou castedst them down into destruction.,Psalms 73:18,,,,,
,bible,Thy fierce wrath goeth over me; thy terrors have cut me off.,Psalms 88:16,,,,,
,bible,"How that they told you there should be mockers in the last time, who should walk after their own ungodly lusts.",Jude 1:18,,,,,
,bible,"And four hundred pomegranates on the two wreaths; two rows of pomegranates on each wreath, to cover the two pommels of the chapiters which were upon the pillars.",2 Chronicles 4:13,,,,,
,anime,We can’t waste time worrying about the what if’s.,Ichigo Kurosaki (Bleach),,,,,
,anime,Every journey begins with a single step. We just have to have patience.,Milly Thompson,,,,,
,bible,And the disciples of John shewed him of all these things.,Luke 7:18,,,,,
,bible,"Behold, all ye yourselves have seen it; why then are ye thus altogether vain?",Job 27:12,,,,,
,bible,"The great God that formed all things both rewardeth the fool, and rewardeth transgressors.",Proverbs 26:10,,,,,
,anime,"If you wanna make people dream, you’ve gotta start by believing in that dream yourself!",Seiya Kanie (Amagi Brilliant Park),,,,,
,anime,"Even if I lose this feeling, I’m sure I’ll just fall in love with you all over again.",Syaoran Li (Cardcaptor Sakura),,,,,
,anime,"If you can’t do something, then don’t. Focus on what you can do.",Shiroe (Log Horizon),,,,,
,bible,"For they intended evil against thee: they imagined a mischievous device, which they are not able to perform.",Psalms 21:11,,,,,
,bible,"Let us therefore follow after the things which make for peace, and things wherewith one may edify another.",Romans 14:19,,,,,
,bible,"And let the priests also, which come near to the LORD, sanctify themselves, lest the LORD break forth upon them.",Exodus 19:22,,,,,
,bible,"And Judas also, which betrayed him, knew the place: for Jesus ofttimes resorted thither with his disciples.",John 18:2,,,,,
,bible,"Then said Jesus, Let her alone: against the day of my burying hath she kept this.",John 12:7,,,,,
,anime,"Everything has a beginning and an end. Life is just a cycle of starts and stops. There are ends we don’t desire, but they’re inevitable – we have to face them. It’s what being human is all about.",Jet Black,,,,,
,anime,"People’s lives don’t end when they die, it ends when they lose faith.",Itachi Uchiha (Naruto),,,,,
,anime,There’s no shame in falling down! True shame is to not stand up again!,Shintarō Midorima (Kuroko’s Basketball),,,,,
,anime,"It was like you brought color to my life. You changed my life, all by yourself.",Sawaka Kuronuma (Reaching You),,,,,
,bible,"These things said he in the synagogue, as he taught in Capernaum.",John 6:59,,,,,
,bible,"For I have eaten ashes like bread, and mingled my drink with weeping.",Psalms 102:9,,,,,
,anime,"Fear is not evil. It tells you what weakness is. And once you know your weakness, you can become stronger as well as kinder.",Gildarts Clive (Fairy Tail),,,,,
,bible,"Then called I upon the name of the LORD; O LORD, I beseech thee, deliver my soul.",Psalms 116:4,,,,,
,anime,"If it’s possible for one person to be hurt by another, then it’s possible for that person to be healed by another.",Sohma Hatori (Fruits Basket),,,,,
,anime,Simplicity is the easiest path to true beauty.,Seishuu Handa (Barakamon),,,,,
,bible,Their blood have they shed like water round about Jerusalem; and there was none to bury them.,Psalms 79:3,,,,,
,anime,"Those who stand at the top determine what’s wrong and what’s right! This very place is neutral ground! Justice will prevail, you say? But of course, it will! Whoever wins this war becomes justice!",Don Quixote Doflamingo,,,,,
,anime,To act is not necessarily compassion. True compassion sometimes comes from inaction.,Hinata Miyake (A Place Further than the Universe),,,,,
,anime,"The moment you think of giving up, think of the reason why you held on so long.",Natsu Dragneel (Fairy Tail),,,,,
,anime,"Fear is freedom! Subjugation is liberation! Contradiction is the truth! Those are the facts of this world! And you will all surrender to them, you pigs in human clothing!",Satsuki Kiryuuin (Kill la Kill),,,,,
,bible,"In that day shall messengers go forth from me in ships to make the careless Ethiopians afraid, and great pain shall come upon them, as in the day of Egypt: for, lo, it cometh.",Ezekiel 30:9,,,,,
,anime,"If nobody cares to accept you and wants you in this world, accept yourself and you will see that you don’t need them and their selfish ideas.",Alibaba Saluja (Magi),,,,,
,anime,Humans die. Animals die. Plants die. Even soul reapers die. It’s the arch of the universe. Everything that comes to life eventually ceases to exist.,Baraggan Louisenbairn,,,,,
,bible,"Hitherto is the end of the matter. As for me Daniel, my cogitations much troubled me, and my countenance changed in me: but I kept the matter in my heart.",Daniel 7:28,,,,,
,bible,"Whereof I was made a minister, according to the gift of the grace of God given unto me by the effectual working of his power.",Ephesians 3:7,,,,,
,anime,Every journey begins with a single step. We just have to have patience.,Milly Thompson (Trigun),,,,,
,anime,"I too will obtain everything that I desire. Not because someone asked me to do it, but because I know in my heart that I have something worth fighting for.",Julis Alexia Van Riessfeld (Asterisk War),,,,,
,bible,"Did not Moses give you the law, and yet none of you keepeth the law?  Why go ye about to kill me?",John 7:19,,,,,
,anime,A dropout will beat a genius through hard work.,Rock Lee,,,,,
,anime,"Life is like a tube of toothpaste. When you’ve used all the toothpaste down to the last squeeze, that’s when you’ve really lived. Live with all your might, and struggle as long as you have life.",Mion Sonozaki (Higurashi),,,,,
,anime,"We are all like fireworks: We climb, we shine and always go our separate ways and become further apart. But even when that time comes, let’s not disappear like a firework and continue to shine… forever.",Hitsugaya Toshiro (Bleach),,,,,
,bible,For every high priest is ordained to offer gifts and sacrifices: wherefore it is of necessity that this man have somewhat also to offer.,Hebrews 8:3,,,,,
,anime,"A lesson without pain is meaningless. That’s because no one can gain without sacrificing something. But by enduring that pain and overcoming it, he shall obtain a powerful, unmatched heart.",Edward Elric (Fullmetal Alchemist: Brotherhood),,,,,
,bible,"For the LORD shall be thy confidence, and shall keep thy foot from being taken.",Proverbs 3:26,,,,,
,anime,"Whatever you lose, you’ll find it again. But what you throw away you’ll never get back.",Kenshin Himura (Rurouni Kenshin: Meiji Kenkaku Romantan),,,,,
,bible,"Keep yourselves in the love of God, looking for the mercy of our Lord Jesus Christ unto eternal life.",Jude 1:21,,,,,
,bible,"He answered and said unto them, Because it is given unto you to know the mysteries of the kingdom of heaven, but to them it is not given.",Matthew 13:11,,,,,
,anime,The thing I wished for destroyed my whole family. I brought all this suffering down on my family because I made a wish for my dad without knowing what he really wanted.,Kyoko Sakura,,,,,
,bible,"And it came to pass, that, when Abram was come into Egypt, the Egyptians beheld the woman that she was very fair.",Genesis 12:14,,,,,
,anime,"No one in this world can truly hold himself separate from violence. Guns are literally within reach of anyone. Sadly, that’s where we put our faith, in bullets rather than human kindness.",Koko Hekmatyar,,,,,
,bible,"The eyes of the LORD preserve knowledge, and he overthroweth the words of the transgressor.",Proverbs 22:12,,,,,
,anime,"If you keep on hiding your true feelings, who is going to be happy? If you are sad, you should say it out loud!",Haruhi Fujioka (Ouran High School Host Club),,,,,
,bible,"Know ye not, that to whom ye yield yourselves servants to obey, his servants ye are to whom ye obey; whether of sin unto death, or of obedience unto righteousness?",Romans 6:16,,,,,
,anime,"Sometimes I do feel like I’m a failure. Like there’s no hope for me. But even so, I’m not gonna give up. Ever!",Izuku Midoriya (My Hero Academia),,,,,
,anime,Fools who don’t respect the past are likely to repeat it.,Nico Robin (One Piece),,,,,
,bible,"To see thy power and thy glory, so as I have seen thee in the sanctuary.",Psalms 63:2,,,,,
,anime,People who can’t throw something important away can never hope to change anything.,Armin Arlert,,,,,
,anime,Death isn’t kind. It’s dark and black and as far as you… As far as you can see you’re all alone. There’s no one else.,Mei Misaki,,,,,
,anime,We don’t have to know what tomorrow holds! That’s why we can live for everything we’re worth today!,Natsu Dragneel,,,,,
,anime,"Life and death are like light and shadow. They’re both always there. But people don’t like thinking about death, so subconsciously, they always look away from it.",Yato (Noragami),,,,,
,anime,"If nobody cares to accept you and wants you in this world, accept yourself and you will see that you don’t need them and their selfish ideas.",Alibaba Saluja (Universal Warriors),,,,,
,bible,"And he said unto him, If now I have found grace in thy sight, then shew me a sign that thou talkest with me.",Judges 6:17,,,,,
,anime,"You can die anytime, but living takes true courage.",Kenshin Himura,,,,,
,bible,"I considered all the living which walk under the sun, with the second child that shall stand up in his stead.",Ecclesiastes 4:15,,,,,
,bible,But I will declare for ever; I will sing praises to the God of Jacob.,Psalms 75:9,,,,,
,bible,"And thou shalt make the boards for the tabernacle, twenty boards on the south side southward.",Exodus 26:18,,,,,
,bible,"The eyes of the LORD are in every place, beholding the evil and the good.",Proverbs 15:3,,,,,
,bible,"Yet saith the house of Israel, The way of the LORD is not equal. O house of Israel, are not my ways equal? are not your ways unequal?",Ezekiel 18:29,,,,,
,bible,"For her sins have reached unto heaven, and God hath remembered her iniquities.",Revelation 18:5,,,,,
,anime,If you really want to be strong… Stop caring about what your surrounding thinks of you!,Saitama,,,,,
,anime,Hard work is worthless for those that don’t believe in themselves.,Naruto Uzumaki,,,,,
,bible,"The LORD is nigh unto all them that call upon him, to all that call upon him in truth.",Psalms 145:18,,,,,
,bible,And Jehoshaphat the king of Judah returned to his house in peace to Jerusalem.,2 Chronicles 19:1,,,,,
,bible,"Hereby ye shall be proved: By the life of Pharaoh ye shall not go forth hence, except your youngest brother come hither.",Genesis 42:15,,,,,
,bible,"And he spake a parable unto them, Can the blind lead the blind? shall they not both fall into the ditch?",Luke 6:39,,,,,
,bible,"They have taken crafty counsel against thy people, and consulted against thy hidden ones.",Psalms 83:3,,,,,
,anime,Human beings are strong because we can change ourselves.,Saitama,,,,,
,bible,"Therefore on that day he called him Jerubbaal, saying, Let Baal plead against him, because he hath thrown down his altar.",Judges 6:32,,,,,
,anime,"Don’t be so quick to throw away your life. No matter how disgraceful or embarrassing it may be, you need to keep struggling to find your way out until the very end.",Clare (Claymore),,,,,
,anime,"If you love someone, he could make you sad. He could even make you feel lonely sometimes. But that someone can also make you happier than you’ll ever be.",Saki Hanajima (Fruits Basket),,,,,
,anime,"People, who can’t throw something important away, can never hope to change anything.",Armin Arlert (Shingeki no Kyojin / Attack on Titan),,,,,
